ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxblend,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmblend,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvblend,st_radvn,st_uj,st_ujerr,st_ujlim,st_ujblend,st_bj,st_bjerr,st_bjlim,st_bjblend,st_vj,st_vjerr,st_vjlim,st_vjblend,st_rc,st_rcerr,st_rclim,st_rcblend,st_ic,st_icerr,st_iclim,st_icblend,st_j,st_jerr,st_jlim,st_jblend,st_h,st_herr,st_hlim,st_hblend,st_k,st_kerr,st_klim,st_kblend,st_wise1,st_wise1err,st_wise1lim,st_wise1blend,st_wise2,st_wise2err,st_wise2lim,st_wise2blend,st_wise3,st_wise3err,st_wise3lim,st_wise3blend,st_wise4,st_wise4err,st_wise4lim,st_wise4blend,st_irac1,st_irac1err,st_irac1lim,st_irac1blend,st_irac2,st_irac2err,st_irac2lim,st_irac2blend,st_irac3,st_irac3err,st_irac3lim,st_irac3blend,st_irac4,st_irac4err,st_irac4lim,st_irac4blend,st_mips1,st_mips1err,st_mips1lim,st_mips1blend,st_mips2,st_mips2err,st_mips2lim,st_mips2blend,st_mips3,st_mips3err,st_mips3lim,st_mips3blend,st_iras1,st_iras1err,st_iras1lim,st_iras1blend,st_iras2,st_iras2err,st_iras2lim,st_iras2blend,st_iras3,st_iras3err,st_iras3lim,st_iras3blend,st_iras4,st_iras4err,st_iras4lim,st_iras4blend,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_umbjblend,st_bmvj,st_bmvjerr,st_bmvjlim,st_bmvjblend,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmicblend,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_vjmrcblend,st_jmh2,st_jmh2err,st_jmh2lim,st_jmh2blend,st_hmk2,st_hmk2err,st_hmk2lim,st_hmk2blend,st_jmk2,st_jmk2err,st_jmk2lim,st_jmk2blend,st_bmy,st_bmyerr,st_bmylim,st_bmyblend,st_m1,st_m1err,st_m1lim,st_m1blend,st_c1,st_c1err,st_c1lim,st_c1blend,st_colorn,st_spstr,st_ssperr,st_splim,st_spblend,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggblend,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfeblend,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumblend,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densblend,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_ageblend,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsiniblend,st_vsinin,st_acts,st_actserr,st_actslim,st_actsblend,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrblend,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxblend,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_publ_date,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_st_npar,pl_st_nref,rowupdate
166.312790,0.000003,11.08751933,0.00000023,11h05m15.07s,-10.291301,0.000003,-10d17m28.7s,264.808564,0.000006,44.578514,0.000004,171.519445,0.000004,-14.863616,0.000004,2,11.90,1.29,-1.29,0,0,1,84.03,8.22,-10.22,0,1,-50.900,1.100,0,-9.000,1.100,0,51.700,1.600,0,0,2,,,,,,0,,,,,8.819,0.020,0,0,8.080,0.014,0,0,,,,,,,,,6.926,0.030,0,0,6.621,0.057,0,0,6.554,0.036,0,0,6.491,0.073,0,0,6.490,0.024,0,0,6.552,0.016,0,0,6.547,0.075,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0.739,0.024,0,0,,,,,,,,,0.305,0.064,0,0,0.067,0.067,0,0,0.372,0.047,0,0,0.435,0.003,0,0,0.234,0.004,0,0,0.432,0.006,0,0,12,G3 V,,0,0,2,5770.00,70.00,-70.00,0,0,2,4.00,0.20,-0.20,0,0,2,0.340,0.060,-0.060,0,0,2,[Fe/H],,,,,0,1,1.86,0.07,-0.07,0,0,2,1.31,0.09,-0.09,0,0,2,,,,,0,0,3.800,1.000,-1.000,0,0,0,3.8000,0.5000,-0.5000,0,0,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,2,HD 96167,HIP 54195,,HD 96167 b,HD 96167,b,1,0,3,Radial Velocity,2009,2009-06,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_96167_b/,http://exoplanets.org/detail/HD_96167_b,498.90000000,1.00000000,-1.00000000,0,1,1.300000,0.070000,-0.070000,0,1,,,,,0,2453057.000000,5.000000,-5.000000,0,1,0.710000,0.040000,-0.040000,0,1,285.0000,7.0000,-7.0000,0,1,20.800,1.500,-1.500,0,1,0.68000,0.18000,-0.18000,0,216.12440,57.20940,-57.20940,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,JD,,,,,0,,,,,0,,,,,0,,,,,0,18,0,2015-05-14
166.441452,0.000002,11.09609680,0.00000012,11h05m45.95s,44.301559,0.000002,+44d18m05.6s,166.965638,0.000005,62.735597,0.000002,148.176915,0.000002,35.033944,0.000002,2,1.85,0.89,-0.89,0,0,1,221.24,,,-1,1,7.000,0.700,0,-1.500,0.800,0,7.200,1.100,0,0,2,,,,,,0,,,,,8.924,0.021,0,0,7.430,,0,0,,,,,,,,,4.887,0.190,0,0,4.124,0.176,0,0,3.911,0.036,0,0,3.853,0.433,0,0,3.819,0.162,0,0,3.874,0.014,0,0,3.762,0.020,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.444e+00,7.600e-02,0,0,3.733e+00,1.310e-01,0,0,1.184e+00,,1,0,-9.160e-01,,1,0,18,,,,,1.517,0.024,0,0,,,,,,,,,0.763,0.259,0,0,0.213,0.180,0,0,0.976,0.193,0,0,,,,,,,,,,,,,5,K2 III,,0,0,2,4152.00,23.00,-23.00,0,0,1,2.06,0.09,-0.09,0,0,1,-0.240,0.100,-0.100,0,0,1,[Fe/H],2.860,0.470,-0.470,0,0,1,35.00,17.00,-17.00,0,0,1,0.91,0.25,-0.25,0,0,1,,,,,0,0,,,,0,,0,,,,,,0,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,0,HD 96127,HIP 54232,,HD 96127 b,HD 96127,b,1,0,3,Radial Velocity,2011,2012-01,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_96127_b/,http://exoplanets.org/detail/HD_96127_b,647.30000000,16.80000000,-16.80000000,0,1,1.400000,,,0,1,,,,,0,2453969.900000,31.000000,-31.000000,0,1,0.300000,0.100000,-0.100000,0,1,162.0000,18.2000,-18.2000,0,1,104.800,10.600,-10.600,0,1,4.00000,,,0,1271.32000,,,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,JD,,,,,0,,,,,0,,,,,0,,,,,0,13,0,2015-05-14
168.638184,0.000002,11.24254557,0.00000014,11h14m33.16s,25.710384,0.000002,+25d42m37.4s,211.161966,0.000005,68.295399,0.000002,159.207476,0.000003,19.112175,0.000002,3,46.95,0.97,-0.97,0,0,2,21.30,0.43,-0.45,0,3,-106.000,1.500,0,49.300,1.300,0,116.900,2.000,0,0,3,-1.70,,,0,0,2,,,,,8.570,0.010,0,0,7.710,0.010,0,0,,,,,,,,,6.203,0.023,0,0,5.821,0.017,0,0,5.734,0.018,0,0,5.812,0.122,0,0,5.603,0.049,0,0,5.737,0.015,0,0,5.642,0.043,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0.860,0.010,0,0,,,,,,,,,0.382,0.029,0,0,0.087,0.025,0,0,0.469,0.029,0,0,,,,,,,,,,,,,6,K1,,0,0,4,5170.00,50.00,-50.00,0,0,5,4.58,0.05,-0.05,0,0,5,-0.230,0.030,-0.030,0,0,5,[Fe/H],-0.450,0.021,-0.023,0,0,3,0.74,0.02,-0.02,0,0,4,0.77,0.05,-0.05,0,0,4,2.6600,0.3200,-0.2800,0,0,2,6.000,1.000,-1.000,0,0,0,0.5000,0.5000,-0.5000,0,0,3,0.195,0.025,0,0,1,-4.920,,0,0,1,,,,,0,1,0,1,0,0,4,3,HD 97658,HIP 54906,,HD 97658 b,HD 97658,b,1,0,3,Radial Velocity,2010,2011-03,1,0,0,1,0,0,0,0,http://exoplanet.eu/catalog/hd_97658_b/,http://exoplanets.org/detail/HD_97658_b,9.49030000,0.00160000,-0.00560000,0,3,0.080000,0.001700,-0.001800,0,2,89.140,0.520,-0.360,0,1,,,,,0,0.078000,0.057000,-0.053000,0,2,71.0000,65.0000,-63.0000,0,1,2.730,0.260,-0.270,0,1,,,,,,,,,2,0.02400,0.00300,-0.00200,0,7.55000,0.83000,-0.79000,0,1,0.200,0.009,-0.008,0,2.247,0.098,-0.095,0,0.021,0.001,-0.001,0,2,3.90000,0.70000,-0.61000,0,1,757.00,12.00,-13.00,0,1,,,,,0,0.077300,0.004200,-0.004200,0,1,0.1187000,0.0012000,-0.0012000,0,1,2456523.125400,0.000600,-0.000560,0,1,JD,0.3500,0.1300,-0.2100,0,1,,,,,0,,,,,0,0.02780,0.00075,-0.00077,0,1,50,0,2015-01-22
169.448135,0.000002,11.29654236,0.00000012,11h17m47.55s,-23.975414,0.000002,-23d58m31.5s,276.920577,0.000003,34.122772,0.000002,180.517696,0.000002,-26.063826,0.000002,2,6.65,0.94,-0.94,0,0,1,150.38,18.62,-24.75,0,1,-128.800,1.900,0,-14.600,1.500,0,129.600,2.400,0,0,2,,,,,,0,,,,,8.991,0.017,0,0,8.033,0.011,0,0,,,,,,,,,6.420,0.020,0,0,5.913,0.031,0,0,5.813,0.022,0,0,5.725,0.162,0,0,5.700,0.047,0,0,5.780,0.015,0,0,5.736,0.036,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0.958,0.020,0,0,,,,,,,,,0.507,0.037,0,0,0.100,0.038,0,0,0.607,0.030,0,0,0.581,0.003,0,0,0.371,0.004,0,0,0.415,0.006,0,0,8,K0 III/IV,,0,0,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,,,,,,0,,,,,,0,,,,,,1,,,,,0,,,,,0,,,,,0,1,0,1,0,0,3,1,HD 98219,HIP 55174,,HD 98219 b,HD 98219,b,1,0,3,Radial Velocity,2011,2011-12,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_98219_b/,http://exoplanets.org/detail/HD_98219_b,436.90000000,4.50000000,-4.50000000,0,1,1.230000,0.030000,-0.030000,0,1,,,,,0,2455140.000000,40.000000,-40.000000,0,1,0.112000,,,0,1,57.0000,30.0000,-30.0000,0,1,41.200,1.900,-1.900,0,1,1.80000,0.10000,-0.10000,0,572.10000,31.80000,-31.80000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,13,0,2013-04-08
170.215698,0.000002,11.34771322,0.00000012,11h20m51.77s,-23.217342,0.000002,-23d13m02.4s,277.305382,0.000003,35.107211,0.000002,180.855407,0.000002,-25.075589,0.000002,2,23.38,1.00,-1.00,0,0,2,42.77,1.75,-1.91,0,2,-198.600,1.300,0,-175.200,1.300,0,264.800,1.800,0,0,2,4.27,0.01,-0.01,0,0,2,,,,,8.647,0.017,0,0,7.991,0.011,0,0,,,,,,,,,6.811,0.019,0,0,6.493,0.042,0,0,6.419,0.021,0,0,6.390,0.080,0,0,6.313,0.026,0,0,6.422,0.017,0,0,6.288,0.051,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0.656,0.020,0,0,,,,,,,,,0.318,0.046,0,0,0.074,0.047,0,0,0.392,0.028,0,0,,,,,,,,,,,,,5,G4 V,,0,0,3,5759.00,35.00,-35.00,0,0,1,4.38,0.08,-0.08,0,0,1,0.020,0.030,-0.030,0,0,1,[Fe/H],-0.066,,,0,0,1,1.00,,,0,0,1,1.00,0.03,-0.03,0,0,1,,,,,,0,2.300,2.000,-2.000,0,0,0,1.1900,,,0,0,2,,,,,0,,,,,0,,,,,0,1,0,1,0,0,3,0,HD 98649,HIP 55409,,HD 98649 b,HD 98649,b,1,0,3,Radial Velocity,2012,2013-03,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_98649_b/,,4951.00000000,607.00000000,-465.00000000,0,2,5.600000,0.400000,-0.400000,0,1,,,,,0,2450271.000000,22.000000,-22.000000,0,1,0.850000,0.050000,-0.050000,0,2,248.0000,9.0000,-9.0000,0,1,176.000,44.000,-15.000,0,1,6.80000,0.50000,-0.50000,0,2161.20000,158.90000,-158.90000,0,2,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,16,0,2013-01-29
171.072327,0.000003,11.40482178,0.00000021,11h24m17.36s,-1.529076,0.000003,-01d31m44.7s,263.238611,0.000007,54.484037,0.000004,172.402757,0.000004,-4.944481,0.000004,3,16.54,1.31,-1.31,0,0,2,60.46,4.44,-5.20,0,2,-180.200,0.800,0,-158.900,0.800,0,240.300,1.100,0,0,3,33.00,,,0,0,2,,,,,9.970,,0,0,9.100,,0,0,,,,,,,,,7.626,0.025,0,0,7.259,0.040,0,0,7.162,0.024,0,0,6.989,0.045,0,0,7.171,0.021,0,0,7.163,0.017,0,0,7.236,0.126,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,0.870,,0,0,,,,,,,,,0.367,0.047,0,0,0.097,0.047,0,0,0.464,0.035,0,0,,,,,,,,,,,,,7,G8/K0 IV,,0,0,2,5272.00,,,0,0,1,4.44,,,0,0,1,0.315,,,0,0,1,[Fe/H],,,,,0,0,,,,,0,0,0.93,,,0,0,1,,,,,0,0,,,,0,,0,1.8600,,,0,0,2,0.161,0.021,0,0,1,-5.060,,0,0,1,,,,,0,2,0,1,1,0,3,1,HD 99109,HIP 55664,,HD 99109 b,HD 99109,b,1,0,3,Radial Velocity,2005,2006-07,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_99109_b/,http://exoplanets.org/detail/HD_99109_b,439.30000000,5.60000000,-5.60000000,0,1,1.105000,0.065000,-0.065000,0,1,,,,,0,2451310.000000,80.000000,-80.000000,0,1,0.090000,0.160000,-0.160000,0,1,256.0000,,,0,1,14.100,2.200,-2.200,0,1,0.50200,0.07000,-0.07000,0,159.50000,22.20000,-22.20000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,11,0,2013-04-08
171.692825,0.000003,11.44618835,0.00000017,11h26m46.28s,3.006328,0.000003,+03d00m22.8s,259.279563,0.000007,58.508400,0.000004,171.185033,0.000003,-0.531328,0.000003,4,55.59,3.31,-3.31,0,0,3,17.99,1.01,-1.14,0,4,-728.300,1.000,0,185.700,1.000,0,751.600,1.400,0,0,4,3.10,0.10,-0.10,0,0,3,,,,,6.940,,0,1,6.140,,0,1,5.680,,0,1,5.275,,0,1,5.852,0.018,0,0,5.403,0.031,0,0,5.256,0.017,0,0,5.294,0.390,0,1,5.249,0.170,0,1,5.273,0.017,0,1,5.164,0.035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.837e+00,1.640e-01,0,1,2.690e+00,,1,1,1.184e+00,,1,1,-1.038e+00,,1,1,22,,,,,0.800,,0,1,0.865,,0,1,0.460,,0,1,0.449,0.036,0,0,0.147,0.035,0,0,0.596,0.025,0,0,0.578,0.002,0,0,0.579,0.004,0,0,0.262,0.008,0,0,12,K2/4,,0,0,3,,,,,,2,,,,,,2,,,,,,2,,,,,,,1,,,,,,1,,,,,,1,,,,,,0,,,,,,0,1.4000,0.5000,-0.5000,0,0,2,0.254,0.033,0,0,1,,,,,0,27.560,,0,1,1,3,0,1,2,0,4,3,HD 99492,HIP 55848,,HD 99492 b,HD 99492,b,2,0,3,Radial Velocity,2004,2005-01,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_99492_b/,http://exoplanets.org/detail/HD_99492_b,17.05400000,0.00300000,-0.00300000,0,2,0.121860,0.000020,-0.000020,0,2,,,,,0,2450449.000000,2.000000,-2.000000,0,2,0.130000,0.070000,-0.070000,0,2,196.0000,32.0000,-32.0000,0,2,,,,,1,0.08700,0.00600,-0.00600,0,27.65000,1.90690,-1.90690,0,2,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,22,0,2013-04-08
171.692825,0.000003,11.44618835,0.00000017,11h26m46.28s,3.006328,0.000003,+03d00m22.8s,259.279563,0.000007,58.508400,0.000004,171.185033,0.000003,-0.531328,0.000003,4,55.59,3.31,-3.31,0,0,3,17.99,1.01,-1.14,0,4,-728.300,1.000,0,185.700,1.000,0,751.600,1.400,0,0,4,3.10,0.10,-0.10,0,0,3,,,,,6.940,,0,1,6.140,,0,1,5.680,,0,1,5.275,,0,1,5.852,0.018,0,0,5.403,0.031,0,0,5.256,0.017,0,0,5.294,0.390,0,1,5.249,0.170,0,1,5.273,0.017,0,1,5.164,0.035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.837e+00,1.640e-01,0,1,2.690e+00,,1,1,1.184e+00,,1,1,-1.038e+00,,1,1,22,,,,,0.800,,0,1,0.865,,0,1,0.460,,0,1,0.449,0.036,0,0,0.147,0.035,0,0,0.596,0.025,0,0,0.578,0.002,0,0,0.579,0.004,0,0,0.262,0.008,0,0,12,K2/4,,0,0,3,,,,,,2,,,,,,2,,,,,,2,,,,,,,1,,,,,,1,,,,,,1,,,,,,0,,,,,,0,1.4000,0.5000,-0.5000,0,0,2,0.254,0.033,0,0,1,,,,,0,27.560,,0,1,1,3,0,1,2,0,4,3,HD 99492,HIP 55848,,HD 99492 c,HD 99492,c,2,0,3,Radial Velocity,2010,2011-02,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_99492_c/,,4970.00000000,744.00000000,-744.00000000,0,1,5.400000,0.500000,-0.500000,0,1,,,,,0,2449636.000000,2210.000000,-2210.000000,0,1,0.100000,0.200000,-0.200000,0,1,38.0000,64.0000,-64.0000,0,1,,,,,0,0.36000,0.06000,-0.06000,0,114.41400,19.06900,-19.06900,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,15,0,2013-04-08
172.125885,0.000002,11.47505900,0.00000012,11h28m30.21s,43.966579,0.000002,+43d57m59.7s,162.266818,0.000005,66.296970,0.000002,152.786799,0.000002,36.707460,0.000002,2,7.64,0.86,-0.86,0,0,1,130.89,13.24,-16.60,0,1,46.200,1.000,0,-87.700,1.100,0,99.100,1.500,0,0,2,,,,,,0,,,,,8.645,0.018,0,0,7.637,0.012,0,0,,,,,,,,,5.918,0.025,0,0,5.472,0.027,0,0,5.335,0.016,0,0,5.230,0.185,0,0,5.145,0.074,0,0,5.312,0.015,0,0,5.280,0.033,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.706e+00,8.700e-02,0,0,3.575e+00,,1,0,1.184e+00,,1,0,-9.160e-01,,1,0,16,,,,,1.008,0.022,0,0,,,,,,,,,0.446,0.037,0,0,0.137,0.031,0,0,0.583,0.030,0,0,,,,,,,,,,,,,5,K0,,0,0,1,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,1,0,1,0,0,3,1,HD 99706,HIP 55994,,HD 99706 b,HD 99706,b,1,0,3,Radial Velocity,2011,2011-12,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_99706_b/,http://exoplanets.org/detail/HD_99706_b,868.00000000,31.00000000,-31.00000000,0,1,2.140000,0.080000,-0.080000,0,1,,,,,0,2455219.000000,30.000000,-30.000000,0,1,0.365000,0.100000,-0.100000,0,1,4.0000,20.0000,-20.0000,0,1,22.400,2.200,-2.200,0,1,1.40000,0.10000,-0.10000,0,444.90000,31.80000,-31.80000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,7,0,2013-04-08
173.356003,0.000001,11.55706685,0.00000008,11h33m25.44s,-70.194786,0.000001,-70d11m41.2s,296.367276,0.000001,-8.323635,0.000001,225.147184,0.000003,-61.498731,0.000001,2,,,,,0,1,97.00,4.00,-4.00,0,2,-37.600,1.300,0,-0.600,1.200,0,37.600,1.800,0,0,2,,,,,,0,,,,,6.707,0.014,0,0,6.704,0.010,0,0,,,,,,,,,6.425,0.020,0,0,5.962,0.031,0,0,5.418,0.022,0,0,4.203,0.214,0,1,3.455,0.168,0,1,-0.397,0.359,0,1,-3.227,0.001,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.160e-01,3.300e-02,0,1,-3.892e+00,4.300e-02,0,1,-5.356e+00,9.800e-02,0,1,-5.901e+00,2.310e-01,0,1,16,,,,,0.003,0.017,0,0,,,,,,,,,0.463,0.037,0,0,0.544,0.038,0,0,1.007,0.030,0,0,,,,,,,,,,,,,5,B9 Vne,,0,0,3,10500.00,,,0,0,1,,,,,0,0,,,,,0,0,,1.500,,,,0,1,,,,,0,0,2.40,0.10,-0.10,0,0,1,,,,,0,0,0.005,0.004,-0.004,0,0,0,,,,,,0,,,,,0,,,,,0,,,,,0,1,0,1,0,0,3,0,HD 100546,HIP 56379,,HD 100546 b,HD 100546,b,1,0,3,Imaging,2014,,0,1,0,0,0,0,0,0,,,,,,,0,53.000000,2.000000,-2.000000,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,6.900,2.700,-2.900,0,77.342,30.264,-32.506,0,0.709,0.277,-0.298,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,5,0,2015-04-23
173.765640,0.000002,11.58437602,0.00000015,11h35m03.75s,20.441545,0.000002,+20d26m29.6s,229.798958,0.000008,71.319178,0.000003,165.997755,0.000003,16.257542,0.000003,2,7.10,0.85,-0.85,0,0,1,140.85,15.06,-19.16,0,1,-60.200,0.700,0,-1.300,0.700,0,60.200,1.000,0,0,2,,,,,,0,,,,,7.469,0.017,0,0,6.438,0.010,0,0,,,,,,,,,5.039,0.194,0,0,4.470,0.202,0,0,4.129,0.024,0,0,4.069,0.455,0,0,3.840,0.211,0,0,4.113,0.014,0,0,4.054,0.025,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.466e+00,3.480e-01,0,0,3.314e+00,,1,0,1.184e+00,,1,0,-9.160e-01,,1,0,16,,,,,1.031,0.020,0,0,,,,,,,,,0.569,0.280,0,0,0.341,0.203,0,0,0.910,0.195,0,0,,,,,,,,,,,,,5,K0,,0,0,1,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,3,0,1,2,0,3,0,HD 100655,HIP 56508,,HD 100655 b,HD 100655,b,1,0,3,Radial Velocity,2011,2012-04,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_100655_b/,http://exoplanets.org/detail/HD_100655_b,157.57000000,0.65000000,-0.65000000,0,1,0.760000,0.020000,-0.040000,0,1,,,,,0,2453072.400000,15.900000,-15.900000,0,1,0.085000,0.054000,-0.054000,0,1,132.0000,37.0000,-37.0000,0,1,35.200,2.300,-2.300,0,1,1.70000,0.10000,-0.20000,0,540.30000,31.80000,-63.60000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,7,0,2013-02-28
